student_id,avg_rate,avg_score,avg_homework_completion,avg_homework_grade
S00050,0.40000000000000000000,78.3333333333333333,0.73333333333333333333,2.5400000000000000
S00051,0.33870967741935483871,58.6666666666666667,0.61666666666666666667,1.3857142857142857
S00052,0.47727272727272727273,89.0000000000000000,0.95000000000000000000,2.4500000000000000
S00053,0.54347826086956521739,70.6666666666666667,0.91666666666666666667,1.4800000000000000
S00054,0.34883720930232558140,78.6666666666666667,0.86666666666666666667,2.6800000000000000
S00055,0.45000000000000000000,72.0000000000000000,0.45000000000000000000,3.0000000000000000
S00056,0.48148148148148148148,89.5000000000000000,0.47500000000000000000,1.9571428571428571
S00057,0.33333333333333333333,77.0000000000000000,0.93333333333333333333,2.0000000000000000
S00058,0.39473684210526315789,67.6666666666666667,0.31666666666666666667,3.6000000000000000
S00059,0.48437500000000000000,90.3333333333333333,0.60000000000000000000,2.2800000000000000
S00060,0.33870967741935483871,69.5000000000000000,0.95000000000000000000,3.4833333333333333
S00061,0.53571428571428571429,79.0000000000000000,1.00000000000000000000,2.9400000000000000
S00062,0.37500000000000000000,100.0000000000000000,0.80000000000000000000,2.2000000000000000
S00063,0.43103448275862068966,57.0000000000000000,0.50000000000000000000,2.6666666666666667
S00064,0.32692307692307692308,51.0000000000000000,0.88750000000000000000,1.6750000000000000
S00065,0.48484848484848484848,87.0000000000000000,0E-20,2.6000000000000000
S00066,0.45000000000000000000,69.0000000000000000,0.85000000000000000000,2.8000000000000000
S00067,0.39130434782608695652,72.0000000000000000,0.95000000000000000000,2.5000000000000000
S00068,0.39393939393939393939,71.0000000000000000,0.43750000000000000000,1.00000000000000000000
S00069,0.43548387096774193548,76.6666666666666667,0.91666666666666666667,2.6750000000000000
S00070,0.46296296296296296296,90.6666666666666667,0.91666666666666666667,3.0000000000000000
S00071,0.37931034482758620690,95.5000000000000000,0.97500000000000000000,2.5400000000000000
S00072,0.42857142857142857143,42.0000000000000000,0E-20,2.7111111111111111
S00073,0.31818181818181818182,95.0000000000000000,0.95000000000000000000,0.80000000000000000000
S00074,0.43589743589743589744,100.0000000000000000,0.95000000000000000000,2.8375000000000000
S00075,0.48275862068965517241,87.6666666666666667,0.91666666666666666667,3.3285714285714286
S00076,0.43750000000000000000,78.5000000000000000,0E-20,3.0000000000000000
S00077,0.31481481481481481481,73.5000000000000000,0.66250000000000000000,2.0875000000000000
S00078,0.40625000000000000000,72.3333333333333333,0.31666666666666666667,2.5714285714285714
S00079,0.46428571428571428571,67.6666666666666667,0.93333333333333333333,1.8833333333333333
S00080,0.50000000000000000000,77.6666666666666667,0.90000000000000000000,2.1555555555555556
S00081,0.37878787878787878788,86.0000000000000000,1.00000000000000000000,2.1400000000000000
S00082,0.60294117647058823529,72.1666666666666667,0.87500000000000000000,1.9000000000000000
S00083,0.43103448275862068966,72.6666666666666667,0.93333333333333333333,2.1555555555555556
S00084,0.40625000000000000000,78.5000000000000000,0.90000000000000000000,1.3500000000000000
S00085,0.52857142857142857143,72.0000000000000000,0.92500000000000000000,2.0000000000000000
S00086,0.31034482758620689655,59.7500000000000000,0.68750000000000000000,1.8000000000000000
S00087,0.54166666666666666667,72.0000000000000000,0.96666666666666666667,2.2333333333333333
S00089,0.43939393939393939394,73.6666666666666667,0.90000000000000000000,2.0000000000000000
S00090,0.53571428571428571429,67.7500000000000000,0.91250000000000000000,3.6666666666666667
S00091,0.52173913043478260870,65.0000000000000000,0E-20,2.5400000000000000
S00092,0.45312500000000000000,70.2000000000000000,0.92000000000000000000,3.0600000000000000
S00093,0.33870967741935483871,87.6666666666666667,0.96666666666666666667,2.0000000000000000
S00094,0.31481481481481481481,92.5000000000000000,0.97500000000000000000,2.2000000000000000
S00095,0.46551724137931034483,68.3333333333333333,0E-20,3.4857142857142857
S00096,0.42592592592592592593,100.0000000000000000,0.90000000000000000000,1.8888888888888889
S00097,0.38333333333333333333,83.4000000000000000,0.92000000000000000000,2.1166666666666667
S00098,0.35937500000000000000,85.5000000000000000,0.40000000000000000000,2.0000000000000000
S00099,0.45833333333333333333,49.0000000000000000,0.90000000000000000000,1.5400000000000000
S00101,0.34146341463414634146,98.6666666666666667,0.93333333333333333333,3.3250000000000000
S00102,0.54166666666666666667,63.6000000000000000,0.74000000000000000000,2.1333333333333333
S00103,0.46052631578947368421,80.5000000000000000,0.72500000000000000000,2.3615384615384615
S00105,0.38461538461538461538,87.0000000000000000,0.65000000000000000000,2.7500000000000000
S00106,0.48437500000000000000,97.0000000000000000,0.80000000000000000000,2.6750000000000000
S00107,0.42592592592592592593,100.0000000000000000,1.00000000000000000000,2.1400000000000000
S00108,0.39583333333333333333,76.5000000000000000,0.90000000000000000000,1.2200000000000000
S00109,0.42647058823529411765,65.6666666666666667,0.86666666666666666667,2.8000000000000000
S00110,0.31818181818181818182,61.0000000000000000,0.58333333333333333333,2.6750000000000000
S00112,0.45161290322580645161,79.4000000000000000,0.77000000000000000000,3.0000000000000000
S00113,0.53448275862068965517,60.5000000000000000,0.75625000000000000000,3.0000000000000000
S00114,0.29032258064516129032,71.0000000000000000,0.80000000000000000000,3.0000000000000000
S00115,0.43333333333333333333,61.0000000000000000,1.00000000000000000000,2.8000000000000000
S00116,0.40740740740740740741,72.6666666666666667,0.58333333333333333333,2.6750000000000000
S00117,0.45833333333333333333,77.3333333333333333,0.65000000000000000000,2.2500000000000000
S00119,0.37037037037037037037,62.5000000000000000,0.92500000000000000000,1.3333333333333333
S00120,0.44186046511627906977,52.3333333333333333,0.83333333333333333333,4.0000000000000000
S00121,0.52857142857142857143,90.0000000000000000,0.95000000000000000000,2.4250000000000000
S00122,0.32500000000000000000,61.0000000000000000,0.78333333333333333333,1.8500000000000000
S00123,0.55263157894736842105,65.5000000000000000,0.90000000000000000000,2.0666666666666667
S00124,0.51724137931034482759,81.8000000000000000,0.35000000000000000000,1.5250000000000000
S00125,0.52380952380952380952,80.0000000000000000,0.97500000000000000000,1.7600000000000000
S00126,0.43478260869565217391,81.6666666666666667,0.63333333333333333333,1.7833333333333333
S00127,0.40322580645161290323,85.5000000000000000,0.92500000000000000000,1.7666666666666667
S00128,0.47058823529411764706,80.0000000000000000,0.95000000000000000000,2.5000000000000000
S00129,0.43421052631578947368,61.0000000000000000,0.96666666666666666667,2.1750000000000000
S00130,0.31250000000000000000,70.2500000000000000,0.20000000000000000000,1.8500000000000000
S00131,0.35185185185185185185,100.0000000000000000,0.95000000000000000000,1.2333333333333333
S00132,0.44642857142857142857,51.5000000000000000,0.90000000000000000000,1.7500000000000000
S00134,0.51851851851851851852,85.8000000000000000,0.52000000000000000000,1.9125000000000000
S00135,0.33333333333333333333,86.0000000000000000,0.86666666666666666667,2.6666666666666667
S00136,0.43589743589743589744,65.5000000000000000,0.45000000000000000000,2.1250000000000000
S00137,0.38571428571428571429,69.6666666666666667,0.88333333333333333333,2.0250000000000000
S00138,0.45238095238095238095,67.5000000000000000,0E-20,2.8000000000000000
S00139,0.54166666666666666667,73.5714285714285714,0.92142857142857142857,1.3500000000000000
S00140,0.51724137931034482759,56.6666666666666667,0.58333333333333333333,1.8250000000000000
S00141,0.47058823529411764706,53.0000000000000000,0.58333333333333333333,2.8714285714285714
S00142,0.40000000000000000000,67.0000000000000000,0E-20,2.0777777777777778
S00143,0.37500000000000000000,44.5000000000000000,0.45000000000000000000,2.1142857142857143
S00144,0.35937500000000000000,78.5000000000000000,0.97500000000000000000,2.0666666666666667
S00145,0.28846153846153846154,78.0000000000000000,0E-20,2.8600000000000000
S00146,0.48387096774193548387,94.3333333333333333,0.88333333333333333333,2.1000000000000000
S00147,0.45312500000000000000,61.6666666666666667,0.60000000000000000000,1.00000000000000000000
S00148,0.48387096774193548387,76.4000000000000000,0.77000000000000000000,2.9500000000000000
S00149,0.40540540540540540541,58.5000000000000000,0.85000000000000000000,2.5000000000000000
S00150,0.57500000000000000000,65.3333333333333333,0.56666666666666666667,1.7400000000000000
S00151,0.40322580645161290323,91.5000000000000000,0.40000000000000000000,1.7833333333333333
S00152,0.52777777777777777778,58.4000000000000000,0.40000000000000000000,1.00000000000000000000
S00153,0.32857142857142857143,65.3333333333333333,0.26666666666666666667,2.6000000000000000
S00154,0.42857142857142857143,72.3333333333333333,0.95000000000000000000,2.9000000000000000
S00155,0.50000000000000000000,75.7500000000000000,0.85000000000000000000,2.6166666666666667
S00157,0.44642857142857142857,57.0000000000000000,0.96666666666666666667,2.2428571428571429
S00158,0.42000000000000000000,93.6666666666666667,0.93333333333333333333,3.4333333333333333
S00159,0.50000000000000000000,94.2500000000000000,0.48750000000000000000,3.7666666666666667
S00160,0.37837837837837837838,76.5000000000000000,0.72500000000000000000,1.8600000000000000
S00161,0.36538461538461538462,92.2500000000000000,0.46250000000000000000,1.0571428571428571
S00162,0.50000000000000000000,58.3333333333333333,0.93333333333333333333,3.2333333333333333
S00163,0.50000000000000000000,86.7500000000000000,0.68750000000000000000,1.8500000000000000
S00164,0.42857142857142857143,53.2500000000000000,0.97500000000000000000,2.6166666666666667
S00165,0.40000000000000000000,93.5000000000000000,0.45000000000000000000,2.0000000000000000
S00166,0.50000000000000000000,49.3333333333333333,0.90000000000000000000,1.4000000000000000
S00167,0.38157894736842105263,81.3333333333333333,0.93333333333333333333,1.9625000000000000
S00168,0.39583333333333333333,80.3333333333333333,0.61666666666666666667,2.9000000000000000
S00169,0.61538461538461538462,87.0000000000000000,0.95000000000000000000,2.0428571428571429
S00170,0.46000000000000000000,56.0000000000000000,1.00000000000000000000,2.2800000000000000
S00171,0.51666666666666666667,100.0000000000000000,0.90000000000000000000,3.1083333333333333
S00172,0.60869565217391304348,88.0000000000000000,0.95000000000000000000,1.5000000000000000
S00173,0.48571428571428571429,66.0000000000000000,0.57000000000000000000,2.0000000000000000
S00174,0.40000000000000000000,47.0000000000000000,0.95000000000000000000,2.3500000000000000
S00175,0.43055555555555555556,64.5000000000000000,0.90000000000000000000,1.9000000000000000
S00176,0.36000000000000000000,50.0000000000000000,0.95000000000000000000,2.4714285714285714
S00177,0.44000000000000000000,72.6666666666666667,0.65000000000000000000,2.0800000000000000
S00178,0.47058823529411764706,88.0000000000000000,0.50000000000000000000,3.0000000000000000
S00179,0.44444444444444444444,79.0000000000000000,0E-20,1.1166666666666667
S00180,0.36111111111111111111,52.0000000000000000,0.50000000000000000000,2.8500000000000000
S00181,0.46153846153846153846,79.5000000000000000,0.92500000000000000000,1.00000000000000000000
S00182,0.42307692307692307692,75.1428571428571429,0.65000000000000000000,2.1000000000000000
S00183,0.43181818181818181818,58.3333333333333333,0.90000000000000000000,2.5750000000000000
S00184,0.37500000000000000000,70.6000000000000000,0.87000000000000000000,2.3428571428571429
S00185,0.51470588235294117647,70.5000000000000000,0.85000000000000000000,3.1500000000000000
S00186,0.47674418604651162791,75.0000000000000000,0.65000000000000000000,0.75000000000000000000
S00187,0.56097560975609756098,92.3333333333333333,0.90000000000000000000,2.2125000000000000
S00188,0.32812500000000000000,64.6666666666666667,0.96666666666666666667,3.0000000000000000
S00189,0.52777777777777777778,74.5000000000000000,0.95000000000000000000,2.7666666666666667
S00190,0.40000000000000000000,75.5000000000000000,0.45000000000000000000,0.66666666666666666667
S00191,0.36956521739130434783,52.0000000000000000,0.67500000000000000000,2.1400000000000000
S00192,0.50000000000000000000,79.0000000000000000,0.90000000000000000000,2.4363636363636364
S00193,0.42307692307692307692,93.5000000000000000,0.95000000000000000000,2.5285714285714286
S00194,0.31034482758620689655,76.5000000000000000,0.95000000000000000000,1.6375000000000000
S00195,0.37500000000000000000,78.1428571428571429,0.93571428571428571429,2.9888888888888889
S00196,0.47222222222222222222,66.6666666666666667,0.63333333333333333333,2.8000000000000000
S00197,0.52173913043478260870,68.0000000000000000,0.45000000000000000000,3.4833333333333333
S00198,0.31818181818181818182,99.5000000000000000,0.92500000000000000000,3.7200000000000000
S00199,0.43939393939393939394,57.0000000000000000,0E-20,2.2333333333333333
S00200,0.34090909090909090909,65.0000000000000000,0.90000000000000000000,2.2500000000000000
S00201,0.50000000000000000000,81.0000000000000000,0.91250000000000000000,3.0600000000000000
S00202,0.29545454545454545455,71.5000000000000000,0.87500000000000000000,3.3333333333333333
S00203,0.50000000000000000000,63.2500000000000000,0.96250000000000000000,1.8750000000000000
S00204,0.48000000000000000000,70.7500000000000000,0.68750000000000000000,2.1000000000000000
S00205,0.53225806451612903226,74.3333333333333333,0.86666666666666666667,2.0750000000000000
S00206,0.50000000000000000000,78.0000000000000000,0.90000000000000000000,2.9000000000000000
S00207,0.34375000000000000000,83.6666666666666667,0.91666666666666666667,2.5250000000000000
S00208,0.42592592592592592593,66.0000000000000000,0.80000000000000000000,3.2166666666666667
S00209,0.37931034482758620690,64.3333333333333333,0.90000000000000000000,2.1928571428571429
S00210,0.36666666666666666667,55.5000000000000000,0.45000000000000000000,1.5400000000000000
S00211,0.45312500000000000000,78.4285714285714286,0.75000000000000000000,1.9571428571428571
S00212,0.51351351351351351351,55.8571428571428571,0.64285714285714285714,2.2333333333333333
S00213,0.51562500000000000000,73.3333333333333333,0.85000000000000000000,3.0428571428571429
S00214,0.38000000000000000000,90.0000000000000000,0.30000000000000000000,1.3500000000000000
S00215,0.52631578947368421053,56.0000000000000000,0.92500000000000000000,1.00000000000000000000
S00216,0.33870967741935483871,72.0000000000000000,0.85000000000000000000,1.9000000000000000
S00217,0.33333333333333333333,72.6250000000000000,0.69375000000000000000,3.2800000000000000
S00218,0.32692307692307692308,78.0000000000000000,0.90000000000000000000,2.0000000000000000
S00219,0.47826086956521739130,74.7500000000000000,0.86250000000000000000,2.3333333333333333
S00220,0.41666666666666666667,67.0000000000000000,0.80000000000000000000,2.6500000000000000
S00221,0.36111111111111111111,72.8000000000000000,0.36000000000000000000,3.3500000000000000
S00222,0.38636363636363636364,67.4000000000000000,0.54000000000000000000,1.8700000000000000
S00223,0.50000000000000000000,73.5000000000000000,0.90000000000000000000,3.1500000000000000
S00224,0.47826086956521739130,87.6666666666666667,0.96666666666666666667,2.4250000000000000
S00225,0.51724137931034482759,71.0000000000000000,0.65000000000000000000,2.6750000000000000
S00226,0.29032258064516129032,47.6666666666666667,0.63333333333333333333,2.8000000000000000
S00227,0.55000000000000000000,91.0000000000000000,0.87500000000000000000,0E-20
S00228,0.48684210526315789474,88.0000000000000000,0.92500000000000000000,3.9000000000000000
S00229,0.27777777777777777778,59.6666666666666667,0.96666666666666666667,2.6500000000000000
S00230,0.48214285714285714286,83.0000000000000000,0.85000000000000000000,2.2833333333333333
S00231,0.44827586206896551724,96.0000000000000000,1.00000000000000000000,3.0909090909090909
S00232,0.42307692307692307692,62.5000000000000000,0.62500000000000000000,1.9333333333333333
S00233,0.30357142857142857143,46.0000000000000000,0.90000000000000000000,2.0800000000000000
S00234,0.37500000000000000000,66.6666666666666667,0.63333333333333333333,2.4600000000000000
S00235,0.46875000000000000000,44.0000000000000000,1.00000000000000000000,2.5000000000000000
S00236,0.34210526315789473684,76.0000000000000000,0.45000000000000000000,3.0000000000000000
S00237,0.43939393939393939394,78.0000000000000000,1.00000000000000000000,2.6166666666666667
S00238,0.50000000000000000000,49.3333333333333333,0.88333333333333333333,1.9400000000000000
S00240,0.46428571428571428571,78.5000000000000000,0.90000000000000000000,2.9250000000000000
S00241,0.34722222222222222222,84.0000000000000000,0.60000000000000000000,1.5166666666666667
S00242,0.44444444444444444444,80.6666666666666667,0.83333333333333333333,2.1000000000000000
S00243,0.48214285714285714286,70.0000000000000000,0.95000000000000000000,3.2500000000000000
S00244,0.54166666666666666667,65.3333333333333333,0.58333333333333333333,2.0000000000000000
S00245,0.34615384615384615385,52.5000000000000000,0.45000000000000000000,2.3333333333333333
S00247,0.51515151515151515152,70.0000000000000000,0.95000000000000000000,1.4800000000000000
S00248,0.33333333333333333333,79.0000000000000000,0.95000000000000000000,1.4500000000000000
S00249,0.39705882352941176471,66.0000000000000000,0.40000000000000000000,3.6500000000000000
S00250,0.41304347826086956522,62.5000000000000000,0.45000000000000000000,4.1500000000000000
S00251,0.54687500000000000000,76.0000000000000000,0.82500000000000000000,2.3666666666666667
S00252,0.32608695652173913043,100.0000000000000000,1.00000000000000000000,1.0800000000000000
S00253,0.30000000000000000000,90.0000000000000000,0.85000000000000000000,2.4250000000000000
S00254,0.60000000000000000000,94.5000000000000000,0.92500000000000000000,1.4250000000000000
S00255,0.35135135135135135135,70.6666666666666667,0.93333333333333333333,2.5400000000000000
S00256,0.35937500000000000000,80.6666666666666667,0.60000000000000000000,2.8400000000000000
S00257,0.48529411764705882353,100.0000000000000000,0E-20,2.5400000000000000
S00258,0.50000000000000000000,78.0000000000000000,0.87500000000000000000,1.7833333333333333
S00259,0.44117647058823529412,63.6666666666666667,0.61666666666666666667,3.0500000000000000
S00260,0.43548387096774193548,73.3333333333333333,0.45000000000000000000,3.5000000000000000
S00261,0.37500000000000000000,98.0000000000000000,0.47500000000000000000,2.0250000000000000
S00262,0.46296296296296296296,62.0000000000000000,0.96250000000000000000,2.8100000000000000
S00263,0.50000000000000000000,69.3333333333333333,0.73333333333333333333,3.7666666666666667
S00264,0.56666666666666666667,69.6000000000000000,0.94000000000000000000,2.5714285714285714
S00265,0.45454545454545454545,63.0000000000000000,0.80000000000000000000,2.4666666666666667
S00266,0.48387096774193548387,100.0000000000000000,0.90000000000000000000,2.2500000000000000
S00267,0.40000000000000000000,86.0000000000000000,0.92500000000000000000,2.6500000000000000
S00268,0.51562500000000000000,74.0000000000000000,0.95000000000000000000,2.5666666666666667
S00269,0.35294117647058823529,62.5000000000000000,0.78333333333333333333,3.0500000000000000
S00270,0.60000000000000000000,72.8000000000000000,0.72000000000000000000,3.1200000000000000
S00271,0.43939393939393939394,62.5000000000000000,0.71250000000000000000,3.0000000000000000
S00272,0.21666666666666666667,74.0000000000000000,0.46250000000000000000,2.7666666666666667
S00273,0.43939393939393939394,62.6666666666666667,0.90000000000000000000,1.6625000000000000
S00274,0.42105263157894736842,66.6666666666666667,0.58333333333333333333,3.2250000000000000
S00275,0.39285714285714285714,72.0000000000000000,0.80000000000000000000,2.3333333333333333
S00276,0.50000000000000000000,67.0000000000000000,0.87500000000000000000,0.92500000000000000000
S00277,0.54411764705882352941,68.5000000000000000,0.87500000000000000000,3.0166666666666667
S00278,0.42592592592592592593,51.5000000000000000,0.85000000000000000000,2.4125000000000000
S00279,0.52500000000000000000,83.4000000000000000,0.90000000000000000000,2.3285714285714286
S00280,0.37931034482758620690,89.3333333333333333,0.93333333333333333333,2.2857142857142857
S00281,0.46153846153846153846,58.8000000000000000,0.90000000000000000000,0.85000000000000000000
S00282,0.42187500000000000000,76.8333333333333333,0.45000000000000000000,1.9250000000000000
S00283,0.45833333333333333333,63.5000000000000000,0.43750000000000000000,3.3400000000000000
S00284,0.42307692307692307692,72.3333333333333333,0.91666666666666666667,1.4333333333333333
S00285,0.44230769230769230769,75.0000000000000000,0.47500000000000000000,2.4800000000000000
S00286,0.44642857142857142857,100.0000000000000000,0.90000000000000000000,2.9000000000000000
S00287,0.50000000000000000000,71.3333333333333333,0.66666666666666666667,3.8666666666666667
S00288,0.46666666666666666667,81.0000000000000000,0.96666666666666666667,1.00000000000000000000
S00289,0.50000000000000000000,74.3333333333333333,0.31666666666666666667,2.8600000000000000
S00290,0.40000000000000000000,83.0000000000000000,0.80000000000000000000,2.5625000000000000
S00291,0.51428571428571428571,68.0000000000000000,0.67000000000000000000,2.6285714285714286
S00292,0.51282051282051282051,83.5000000000000000,0.97500000000000000000,0.50000000000000000000
S00293,0.51785714285714285714,52.3333333333333333,0.90000000000000000000,2.1571428571428571
S00294,0.48333333333333333333,86.0000000000000000,0.79166666666666666667,0.85000000000000000000
S00295,0.41428571428571428571,77.5000000000000000,0.50000000000000000000,2.1666666666666667
S00296,0.45454545454545454545,44.0000000000000000,0.97500000000000000000,3.2600000000000000
S00297,0.51612903225806451613,76.2000000000000000,0.89000000000000000000,3.4333333333333333
S00298,0.29032258064516129032,59.6000000000000000,0.86000000000000000000,2.6666666666666667
S00299,0.34883720930232558140,44.0000000000000000,0.95000000000000000000,3.5800000000000000
S00300,0.46153846153846153846,82.3333333333333333,0.93333333333333333333,3.1857142857142857
S00301,0.44827586206896551724,82.6666666666666667,0.93333333333333333333,1.1400000000000000
S00302,0.54000000000000000000,80.3333333333333333,0.80000000000000000000,2.2000000000000000
S00303,0.60000000000000000000,73.0000000000000000,0.61666666666666666667,1.4250000000000000
S00304,0.45000000000000000000,69.3333333333333333,0.31666666666666666667,4.0000000000000000
S00305,0.54687500000000000000,84.1666666666666667,0.73333333333333333333,2.1214285714285714
S00306,0.39062500000000000000,88.0000000000000000,0.40000000000000000000,2.2333333333333333
S00307,0.37500000000000000000,50.0000000000000000,0.80000000000000000000,0.90000000000000000000
S00308,0.44117647058823529412,94.0000000000000000,0.95000000000000000000,3.5000000000000000
S00309,0.48387096774193548387,58.5000000000000000,0.60000000000000000000,1.7833333333333333
S00310,0.44444444444444444444,83.6000000000000000,0.72000000000000000000,1.7444444444444444
S00311,0.75000000000000000000,90.0000000000000000,0.68750000000000000000,2.6666666666666667
S00312,0.37500000000000000000,79.0000000000000000,0.40000000000000000000,2.6750000000000000
S00313,0.44444444444444444444,78.0000000000000000,0.93333333333333333333,2.0600000000000000
S00314,0.41071428571428571429,73.0000000000000000,0.91666666666666666667,2.5666666666666667
S00315,0.42857142857142857143,100.0000000000000000,0.47500000000000000000,3.1000000000000000
S00316,0.28571428571428571429,71.0000000000000000,0.95000000000000000000,3.3333333333333333
S00317,0.48214285714285714286,76.5000000000000000,0.90000000000000000000,1.9400000000000000
S00318,0.37931034482758620690,54.0000000000000000,0.95000000000000000000,2.6250000000000000
S00319,0.35714285714285714286,57.5000000000000000,0.47500000000000000000,2.0625000000000000
S00320,0.43750000000000000000,78.0000000000000000,0.90000000000000000000,2.1111111111111111
S00321,0.41379310344827586207,75.7500000000000000,0.67500000000000000000,2.7500000000000000
S00322,0.31481481481481481481,60.0000000000000000,0.67000000000000000000,3.2333333333333333
S00323,0.50000000000000000000,95.2500000000000000,0.90000000000000000000,2.2333333333333333
S00324,0.32758620689655172414,74.0000000000000000,1.00000000000000000000,2.2500000000000000
S00325,0.40000000000000000000,83.3333333333333333,0.83333333333333333333,1.9400000000000000
S00326,0.38709677419354838710,82.6666666666666667,0.90000000000000000000,2.0000000000000000
S00327,0.42647058823529411765,57.0000000000000000,0.80000000000000000000,2.8500000000000000
S00328,0.35416666666666666667,93.0000000000000000,0.65000000000000000000,3.0000000000000000
S00329,0.42307692307692307692,100.0000000000000000,0.95000000000000000000,2.0000000000000000
S00330,0.40909090909090909091,100.0000000000000000,0E-20,2.1250000000000000
S00331,0.42857142857142857143,73.7500000000000000,0.62500000000000000000,2.8250000000000000
S00332,0.35000000000000000000,63.0000000000000000,0.45000000000000000000,1.5000000000000000
S00334,0.53571428571428571429,75.0000000000000000,0.60000000000000000000,2.0000000000000000
S00335,0.42857142857142857143,84.6666666666666667,0.56666666666666666667,2.5000000000000000
S00336,0.47916666666666666667,80.5000000000000000,0.85000000000000000000,2.6666666666666667
S00337,0.43750000000000000000,70.3333333333333333,0.90000000000000000000,2.3083333333333333
S00338,0.41379310344827586207,71.5000000000000000,0.95000000000000000000,2.0000000000000000
S00339,0.43055555555555555556,90.4285714285714286,0.68571428571428571429,1.7000000000000000
S00340,0.44117647058823529412,68.6000000000000000,0.87000000000000000000,2.1571428571428571
S00342,0.37500000000000000000,83.3333333333333333,0.90000000000000000000,1.9625000000000000
S00343,0.42000000000000000000,80.5000000000000000,0.85000000000000000000,2.3400000000000000
S00344,0.39655172413793103448,74.5000000000000000,0.63750000000000000000,1.8000000000000000
S00346,0.52564102564102564103,75.0000000000000000,0E-20,2.1333333333333333
S00347,0.51315789473684210526,62.8000000000000000,0.52000000000000000000,2.5000000000000000
S00349,0.44186046511627906977,72.6666666666666667,0.91666666666666666667,2.7500000000000000
